PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/Insv_ChIPnexus_q10_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/Insv_ChIPnexus_q10_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Insv_ChIPnexus_peak_13253	chrX	7586553	7586746	+	118	NA	intron (NM_001272383, intron 1 of 5)	intron (NM_001272383, intron 1 of 5)	2302	NM_001272382	31678	Dm.31076	NM_078516		CHES-1-like	CG12690|Ches-1-like|Ches1|Dmches-1|Dmel\CG12690|FoxN|anon-EST:Posey7|ches1	Checkpoint suppressor 1-like	protein-coding
Insv_ChIPnexus_peak_47	chr2L	250683	251173	+	118	NA	promoter-TSS (NM_001144289)	promoter-TSS (NM_001144289)	-105	NM_001258890	33185	Dm.3182	NM_078717		kis	136/31|2532|5841|BEST:GM02209|CG18326|CG3660|CG3696|DmelPex20|Dmel\CG3696|EC2-7|EK2-4|EP(2)0474|EP474|FBtr0078144|GM02209|KIS|KIS-L|Kis|Pex20|Su(Pc)21AB|anon-WO0172774.164|anon-WO0257455.5|kiss|l(2)07812|l(2)k08827|l(2)k11324|l(2)k13631|l(2)k14112|l(2)k16510|l(2)s3527|l(2)s4771|l(2)s4793	kismet	protein-coding
Insv_ChIPnexus_peak_7114b	chr3L	13016354	13016525	+	118	NA	promoter-TSS (NM_140367)	promoter-TSS (NM_140367)	-13	NM_168534	39480	Dm.3295	NM_168534		RpS12	BcDNA:RH29995|CG11271|Dmel\CG11271|RS12|RpS12E|S12|l(3)s2783	Ribosomal protein S12	protein-coding
Insv_ChIPnexus_peak_13823c	chrX	12525519	12526485	+	118	NA	TTS (NM_132590)	TTS (NM_132590)	364	NM_167328	32217		NM_132591		Tomosyn	BcDNA:RH19475|CG11056|CG17762|CG2205|Dmel\CG17762|tomosyn	tomosyn	protein-coding
Insv_ChIPnexus_peak_6082	chr3L	4102432	4102591	+	117	NA	promoter-TSS (NM_168057)	promoter-TSS (NM_168057)	-127	NM_168057	38487	Dm.7317	NM_139600		CG14995	CT34848|Dmel\CG14995|NEST:bs15f01|NEST:bs17f06|anon-WO0140519.252|bs17f06.y1	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_13556f	chrX	10217916	10218917	+	117	NA	5' UTR (NM_206672, exon 2 of 7)	5' UTR (NM_206672, exon 2 of 7)	1575	NM_167223	31957	Dm.7316	NM_078550		alpha-Man-Ia	CG17809|CG18799|CG32682|CG32684|CG42275|DM-GI|Dmel\CG42275|Dmel_CG32682|Dmel_CG32684|MA12|MAN-1|Man'ase|ManI|alpha-Man-I|alpha-Man-l|dManI|dMas-1|mas-1|mas1	alpha-Mannosidase class I a	protein-coding
Insv_ChIPnexus_peak_5984a	chr3L	3336730	3337193	+	117	NA	promoter-TSS (NM_079176)	promoter-TSS (NM_079176)	101	NM_001274439	38418	Dm.3050	NM_079176		kst	CG12008|Dmel\CG12008|Kst|Spec-beta[[H]]|beta-Spectrin|betaH|betaH-Spec|betaHS|betaHSpec|beta[[H]]|beta[[H]]-SPEC|beta[[H]]-Sp|beta[[H]]-Spec|beta[[H]]-Spectrin|beta[[H]]spectrin|beta[[Heavy]]spectrin|beta[[heavy]]-Spec|beta[[heavy]]-Spectrin|beta[[heavy]]spectrin|betah-Spec|l(3)01318	karst	protein-coding
Insv_ChIPnexus_peak_9705b	chr3R	7950907	7951056	+	117	NA	intron (NM_001260142, intron 2 of 5)	intron (NM_001260142, intron 2 of 5)	2942	NM_141899	41472	Dm.4120	NM_141899		CG4702	4702|Dmel\CG4702	CG4702	protein-coding
Insv_ChIPnexus_peak_10659b	chr3R	15599949	15600173	+	117	NA	intron (NM_001300481, intron 11 of 11)	intron (NM_001300481, intron 11 of 11)	-1114	NM_142571	42351	Dm.31322	NM_142571		CG6300	Dmel\CG6300	CG6300	protein-coding
Insv_ChIPnexus_peak_14342	chrX	16862704	16862903	+	117	NA	promoter-TSS (NM_132956)	promoter-TSS (NM_132956)	-91	NM_001258794	32687	Dm.7014	NM_132956		Ubr1	CG9086|Dmel\CG9086|UBR1|ubr1	Ubr1 ubiquitin ligase	protein-coding
Insv_ChIPnexus_peak_10272d	chr3R	12555894	12556871	+	117	NA	intron (NM_169729, intron 1 of 3)	intron (NM_169729, intron 1 of 3)	3766	NM_169728	42034	Dm.21668	NM_080500		Ubx	BX-C|Bxl|CG10388|Cbx|DUbx|Dm Ubx|DmUbx|Dmel\CG10388|Hm|UBX|UBx|Uab|Ubx1b|abx|bx|bx[D]|bxd|bxd[D]|bxl|l(3)89Eb|pbx|ubx	Ultrabithorax	protein-coding
Insv_ChIPnexus_peak_3933f	chr2R	9479800	9480915	+	117	NA	promoter-TSS (NM_137047)	promoter-TSS (NM_137047)	487	NM_001274028	36513	Dm.433	NM_137046		CG6191	BcDNA:GH06193|Dmel\CG6191|Dromel_CG6191_FBtr0087678_mORF	CG6191	protein-coding
Insv_ChIPnexus_peak_9935b	chr3R	10133723	10134369	+	117	NA	promoter-TSS (NM_001300397)	promoter-TSS (NM_001300397)	265	NM_079625	41740	Dm.2430	NM_079625		su(Hw)	CG8573|Dmel\CG8573|SU(HW)|SUHW|Su(HW)|Su(Hw)|Su(hw)|Su[Hw]|su(HW)|su(hw)|suHw	suppressor of Hairy wing	protein-coding
Insv_ChIPnexus_peak_14758d	chrX	20927738	20928547	+	117	NA	intron (NM_206800, intron 1 of 6)	intron (NM_206800, intron 1 of 6)	2569	NM_206800	33083	Dm.7881	NM_134582		bves	BcDNA:SD21670|CG15448|CG1754|CG32513|Dmel\CG32513	bves	protein-coding
Insv_ChIPnexus_peak_12709	chrX	2482455	2482629	+	117	NA	promoter-TSS (NM_080313)	promoter-TSS (NM_080313)	6	NM_080313	31239	Dm.8115	NM_080313		egh	4ManT|CG9659|Dmel\CG9659|EG:BACR25B3.8|Egh|ZW-4|beta1|l(1)3Ae|l(1)zw4|zw-4|zw4	egghead	protein-coding
Insv_ChIPnexus_peak_8154a	chr3L	20563012	20563263	+	117	NA	Intergenic	Intergenic	-29620	NM_140987	40283	Dm.5464	NM_140987		Rcd2	CG4786|CT15369|Dmel\CG4786	Reduction in Cnn dots 2	protein-coding
Insv_ChIPnexus_peak_10142	chr3R	11798131	11798228	+	117	NA	promoter-TSS (NM_169693)	promoter-TSS (NM_169693)	456	NM_079649	41942	Dm.2417	NM_079649		mor	BAP155|CG18740|CG4275|Dmel\CG18740|E(E2F)3B|MOIRA|MOR|MOR/BAP155|Moi|Moira|Mor|Swi3D|dmMOIRA|l(3)89B1	moira	protein-coding
Insv_ChIPnexus_peak_12839	chrX	3859328	3859511	+	117	NA	promoter-TSS (NM_080325)	promoter-TSS (NM_080325)	-59	NM_080325	31350		NM_080325		lva	ABP2|CG#6450|CG6450|Dmel\CG6450|LVA|LVA_DROME|Lava|Lva|Lvl|lava|lvl	lava lamp	protein-coding
Insv_ChIPnexus_peak_9888a	chr3R	9774089	9774622	+	117	NA	TTS (NM_001316531)	TTS (NM_001316531)	213	NM_169561	251711	Dm.3608	NM_169561		CG31517	BcDNA:LD34214|Dmel\CG31517	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_7948b	chr3L	19133267	19133856	+	117	NA	TTS (NM_001275109)	TTS (NM_001275109)	-1486	NM_140836	40088	Dm.27176	NM_140836		CG14082	Dmel\CG14082	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_6116b	chr3L	4259107	4259484	+	117	NA	promoter-TSS (NM_139623)	promoter-TSS (NM_139623)	-135	NM_139623	38519	Dm.3585	NM_139623		CG1309	Dmel\CG1309	CG1309	protein-coding
Insv_ChIPnexus_peak_4632	chr2R	14593375	14593674	+	117	NA	promoter-TSS (NM_137518)	promoter-TSS (NM_137518)	42	NM_001299659	37155	Dm.6001	NM_137518		CG15073	Dmel\CG15073	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_2877a	chr2R	2038607	2039033	+	117	NA	intron (NM_165461, intron 3 of 6)	intron (NM_165461, intron 3 of 6)	5814	NM_165463	35540	Dm.4159	NM_165461		EcR	CG1765|CG8347|DEcR|Dhr23|DmEcR|Dmel\CG1765|ECR|ECR-C|EcR-A|EcR-B|EcR-B1|EcR1b|EcRA|EcRB|EcRB-1|EcRB1|EcRC|EcdR|Ecr|Ecr1B|NR1H1|anon-WO0229075.1|dECR|dmEcR|ecr|lie|ms(2)06410|ms(2)42A|snt	Ecdysone receptor	protein-coding
Insv_ChIPnexus_peak_14176a	chrX	15780563	15780875	+	117	NA	TTS (NM_001169294)	TTS (NM_001169294)	625	NM_001272656	32547	Dm.13936	NM_132858		tay	CG9056|Dmel\CG9056|XI|dAUTS2|l(1)13Ff|l(1)14Ac|l(1)XI	tay bridge	protein-coding
Insv_ChIPnexus_peak_3689a	chr2R	8061694	8061879	+	117	NA	promoter-TSS (NM_078983)	promoter-TSS (NM_078983)	-17	NM_165863	36307	Dm.29458	NM_165863		Oda	AZ|CG16747|D-AZ|Dmel\CG16747|ODA|guf|l(2)02833|l(2)k09037|oda	Ornithine decarboxylase antizyme	protein-coding
Insv_ChIPnexus_peak_5835b	chr3L	2265734	2266272	+	117	NA	promoter-TSS (NM_139451)	promoter-TSS (NM_139451)	-146	NM_139450	38291	Dm.4588	NM_139450		ecd	CG5714|Dmel\CG5714|Ed|ecd-1|ecd1|ecdl|l(3)62Db|l(3)ecd|l(3)ecd-1|l(3)ecd1	ecdysoneless	protein-coding
Insv_ChIPnexus_peak_10893	chr3R	17406969	17407091	+	117	NA	intron (NM_079712, intron 3 of 12)	intron (NM_079712, intron 3 of 12)	8883	NM_001144623	42549	Dm.1271	NM_079712		InR	18402|CG18402|DIHR|DILR|DIR|DIRH|DIRbeta|DInR|DInr|Dir-a|Dir-b|Dmel\CG18402|INR|INS|IR|Inr|Inr-alpha|Inr-beta|InsR|dINR|dIR|dIRH|dInR|dInr|dInsR|dinr|dir|er10|inR|inr|insulin/insulin-like growth factor receptor|l(3)05545|l(3)93Dj|l(3)er10|lnR|sprout	Insulin-like receptor	protein-coding
Insv_ChIPnexus_peak_6579	chr3L	8713109	8713382	+	117	NA	promoter-TSS (NM_001274667)	promoter-TSS (NM_001274667)	80	NM_176307	47283	Dm.7769	NM_176307		SrpRbeta	BcDNA:GM04779|CG33162|CG5950|Dm SRbeta|Dmel\CG33162|Q9VSN9|SRbeta|l(3)rK561|l(3)rL537|srpRbeta	Signal recognition particle receptor beta	protein-coding
Insv_ChIPnexus_peak_9370b	chr3R	5503478	5503691	+	117	NA	promoter-TSS (NM_141668)	promoter-TSS (NM_141668)	-65	NM_001260081	41173	Dm.3646	NM_141668		CG16817	Dmel\CG16817|YC17|cg16817	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1750c	chr2L	13835018	13835390	+	117	NA	promoter-TSS (NM_165067)	promoter-TSS (NM_165067)	-132	NM_165065	318977		NM_165065		mRpS23	CG31842|Dmel\CG31842|l(2)SH0272|l(2)SH2 0272	mitochondrial ribosomal protein S23	protein-coding
Insv_ChIPnexus_peak_7410	chr3L	15171929	15171983	+	117	NA	Intergenic	Intergenic	-11584	NR_124945	19835732		NR_124945		CR44562	Dmel\CR44562	ncRNA	ncRNA
Insv_ChIPnexus_peak_8098c	chr3L	20302811	20303220	+	117	NA	promoter-TSS (NM_001014592)	promoter-TSS (NM_001014592)	-132	NM_001014592	40232	Dm.2513	NM_079455		polo	0256/04|1324/08|CG12306|Dmel\CG12306|PLK1|POLO|POLO/PLK1|Polo|Polo kinase|anon-WO0172774.3|l(3)01673|l(3)77Aa|l(3)S025604|l(3)S132408	polo	protein-coding
Insv_ChIPnexus_peak_14434c	chrX	17613971	17614551	+	117	NA	intron (NM_001298458, intron 1 of 7)	intron (NM_001298458, intron 1 of 7)	-2975	NM_001298456	32754	Dm.197	NM_133012		CG42684	CG15816|CG32559|CG32560|CG42270|CG5898|CG5960|Dmel\CG42684|Dmel_CG15816|Dmel_CG32559|Dmel_CG32560|Dmel_CG42270|FBpp0112350	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1644b	chr2L	12603418	12603895	+	117	NA	intron (NM_001103683, intron 2 of 5)	intron (NM_001103683, intron 2 of 5)	7820	NM_135730	34667	Dm.14720	NM_135730		Ref2	CG17031|Dmel\CG17031|REF2|cg17031|ref2	RNA and export factor binding protein 2	protein-coding
Insv_ChIPnexus_peak_2304a	chr2L	19133390	19133841	+	117	NA	promoter-TSS (NM_136106)	promoter-TSS (NM_136106)	-132	NM_136106	35196	Dm.30851	NM_136106		l(2)37Cg	CG10685|Cg|Dmel\CG10685	lethal (2) 37Cg	protein-coding
Insv_ChIPnexus_peak_2877b	chr2R	2038607	2039033	+	117	NA	intron (NM_165461, intron 3 of 6)	intron (NM_165461, intron 3 of 6)	5814	NM_165463	35540	Dm.4159	NM_165461		EcR	CG1765|CG8347|DEcR|Dhr23|DmEcR|Dmel\CG1765|ECR|ECR-C|EcR-A|EcR-B|EcR-B1|EcR1b|EcRA|EcRB|EcRB-1|EcRB1|EcRC|EcdR|Ecr|Ecr1B|NR1H1|anon-WO0229075.1|dECR|dmEcR|ecr|lie|ms(2)06410|ms(2)42A|snt	Ecdysone receptor	protein-coding
Insv_ChIPnexus_peak_6785a	chr3L	10509459	10510156	+	117	NA	intron (NM_001104102, intron 1 of 14)	intron (NM_001104102, intron 1 of 14)	704	NM_168413	39198	Dm.5024	NM_168412		Rbfox1	A2BP1|A2bp1|BcDNA:GM06073|CG14155|CG18441|CG32062|Dmel\CG32062|cg18441|dA2BP1	RNA-binding Fox protein 1	protein-coding
Insv_ChIPnexus_peak_8229i	chr3L	21028251	21029471	+	117	NA	intron (NM_168881, intron 1 of 5)	intron (NM_168881, intron 1 of 5)	1226	NM_168881	40327	Dm.1023	NM_168881		siz	CG10577|CG12980|CG12981|CG32434|Dmel\CG32434|Loner|loner	schizo	protein-coding
Insv_ChIPnexus_peak_4352a	chr2R	12527431	12527923	+	117	NA	promoter-TSS (NM_001274098)	promoter-TSS (NM_001274098)	-161	NM_001274098	53425	Dm.3324	NM_144343		Alk	ALK|CG8250|DAlk|DAlk53|Dmel\CG8250|alk|dALK|dAlk|mili	Anaplastic lymphoma kinase	protein-coding
Insv_ChIPnexus_peak_6953a	chr3L	11783036	11783249	+	117	NA	promoter-TSS (NM_001169949)	promoter-TSS (NM_001169949)	-29	NM_168476	39329	Dm.7619	NM_079304		Pi3K68D	11621|BcDNA:LD15217|CG11621|Cpk|Dmel\CG11621|PI(3)K|PI3K|PI3K 68D|PI3K 68_D|PI3K-68D|PI3K-68D/E|PI3K68D|PI3K_68D|PI[[3]]K|Pi3K|cpk|dPI3K|dPI3k|dPIK|pi3k68d	Phosphotidylinositol 3 kinase 68D	protein-coding
Insv_ChIPnexus_peak_13190	chrX	7121771	7121912	+	117	NA	intron (NM_001103430, intron 1 of 3)	intron (NM_001103430, intron 1 of 3)	1353	NM_001103430	31660	Dm.20992	NM_132157		CG9650	Dmel\CG9650	CG9650	protein-coding
Insv_ChIPnexus_peak_9928c	chr3R	10111035	10111389	+	117	NA	intron (NM_057422, intron 1 of 7)	intron (NM_057422, intron 1 of 7)	1413	NM_057421	41737	Dm.6437	NM_057421		trx	4720|4733|CG8651|DMTRXIII|Dmel\CG8651|NR0A5|R-bx|Rg-bx|TRX|Trx|Trx-G|Trx/MLL|l(3)bx[v]|l(3)j14A6|l(3)j3A2|l(3)s5452|tqrx|trx-g|trxI and trxII	trithorax	protein-coding
Insv_ChIPnexus_peak_4527b	chr2R	13676586	13677348	+	116	NA	promoter-TSS (NM_137426)	promoter-TSS (NM_137426)	-52	NM_058066	37035	Dm.21581	NM_058066		Ubc10	CG5788|Dmel\CG5788|EG:52C10.4|UbcD10|ubc|ubcD10	Ubiquitin conjugating enzyme 10	protein-coding
Insv_ChIPnexus_peak_10809	chr3R	16937069	16937278	+	116	NA	promoter-TSS (NM_134310)	promoter-TSS (NM_134310)	43	NM_057822	42501	Dm.3038	NM_057822		Rab11	AAF55850|CG5771|DRAB11|DRab11|Dm Rab11|DmRab11|Dmel\CG5771|Drab11|O18335|RAB11|Rab 11|Rab-11|Rab-r11|dRab11|l(3)93Bi|l(3)j2D1|rab-11|rab11|rlr7	Rab11	protein-coding
Insv_ChIPnexus_peak_1448a	chr2L	10964542	10964805	+	116	NA	promoter-TSS (NM_001169474)	promoter-TSS (NM_001169474)	-520	NM_001169474	3346227		NM_001014480		dpr2	BP1042|CG14067|CG14068|CG33507|CT33638|Dmel\CG33507|Dpr-2|Dpr2	defective proboscis extension response 2	protein-coding
Insv_ChIPnexus_peak_11271a	chr3R	20414700	20414926	+	116	NA	promoter-TSS (NM_001043290)	promoter-TSS (NM_001043290)	-71	NM_143016	2768685	Dm.31276	NM_143016		mld	CG13620|CG31312|CG33343|CG34100|CG9469|DTS-3|Dmel\CG34100|L(3)3[DTS]|Mld|l(3)3[DTS]|l(3)DTS3	molting defective	protein-coding
Insv_ChIPnexus_peak_12438	chrX	345202	345281	+	116	NA	intron (NM_001144667, intron 1 of 2)	intron (NM_001144667, intron 1 of 2)	-9539	NM_057346	30985	Dm.4781	NM_057346		ase	AS-C T8|AS-C T8ase|AS-T8|ASC|Ase|CG3258|Dmel\CG3258|EG:165H7.2|T1|T1A|T1a|T8|as-T8|ascT8|bHLHc28|sc/T8	asense	protein-coding
Insv_ChIPnexus_peak_5357	chr2R	20548912	20549138	+	116	NA	promoter-TSS (NM_138108)	promoter-TSS (NM_138108)	-1	NM_138108	37944	Dm.779	NM_138108		CG3663	Dmel\CG3663	CG3663	protein-coding
Insv_ChIPnexus_peak_5350a	chr2R	20460938	20461350	+	116	NA	promoter-TSS (NM_138092)	promoter-TSS (NM_138092)	-938	NM_206217	37927	Dm.11675	NM_138092		Start1	CG3522|Dmel\CG3522|StART1|Start|start1	Start1	protein-coding
Insv_ChIPnexus_peak_6654d	chr3L	9351175	9352157	+	116	NA	promoter-TSS (NM_001169929)	promoter-TSS (NM_001169929)	369	NM_001169928	39065	Dm.903	NM_140043		UGP	CG4347|Dmel\CG4347|UDPGPP|UGPase	UGP	protein-coding
Insv_ChIPnexus_peak_6289	chr3L	6059418	6059563	+	116	NA	promoter-TSS (NM_139762)	promoter-TSS (NM_139762)	94	NM_139762	38689	Dm.25447	NM_139762		CG42269	CG6596|CG6600|Dmel\CG42269|Dmel_CG6596|Dmel_CG6600	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_3031	chr2R	3289671	3289895	+	116	NA	promoter-TSS (NM_001259253)	promoter-TSS (NM_001259253)	419	NM_001103738	35659	Dm.27728	NM_001103738		CG11113	Dmel\CG11113	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_312	chr2L	2856045	2856409	+	116	NA	promoter-TSS (NM_134881)	promoter-TSS (NM_134881)	116	NM_001273041	33487	Dm.2727	NM_078738		RpS21	CG2986|Dmel\CG2986|M(2)23B|l(2)03575|l(2)168/14|l(2)k16814|oho23|oho23B|rpS21	Ribosomal protein S21	protein-coding
Insv_ChIPnexus_peak_7169b	chr3L	13479711	13479981	+	116	NA	promoter-TSS (NM_140401)	promoter-TSS (NM_140401)	-51	NM_140401	39521	Dm.15316	NM_140401		Tgi	CG10741|Dmel\CG10741|NEST:bs23g10|SdBP|tgi	Tondu-domain-containing Growth Inhibitor	protein-coding
Insv_ChIPnexus_peak_10594	chr3R	14907379	14907691	+	116	NA	intron (NM_001260262, intron 2 of 8)	intron (NM_001260262, intron 2 of 8)	12457	NM_001260262	42289	Dm.7670	NM_079677		cdi	91F|B9.3|CDI/TSKI|CG6027|Cdi|Cdi/TESK1|Dmel\CG6027|cdi/TESK1|l(3)07013	center divider	protein-coding
Insv_ChIPnexus_peak_5085b	chr2R	18457341	18457571	+	116	NA	intron (NM_001274208, intron 1 of 3)	intron (NM_001274208, intron 1 of 3)	7644	NM_137835	37574	Dm.15634	NM_137835		CG11362	Dmel\CG11362	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_3594	chr2R	7482381	7482585	+	116	NA	intron (NM_078977, intron 1 of 16)	intron (NM_078977, intron 1 of 16)	-1852	NM_001273969	36241	Dm.2658	NM_078977		tou	CG10897|Dm Tou|Dmel\CG10897|EP(2)0622|EP0622|EP622|TIP5|TOU|Tou|VI|anon-48Ad|gene VI	toutatis	protein-coding
Insv_ChIPnexus_peak_9437	chr3R	5945897	5946094	+	116	NA	TTS (NM_141723)	TTS (NM_141723)	1127	NM_141723	41239	Dm.27917	NM_141723		gammaSnap2	CG6208|Dmel\CG6208|SNAP-31|gammaSNAP|gammaSnap-2	gamma Soluble NSF attachment protein 2	protein-coding
Insv_ChIPnexus_peak_5990	chr3L	3374157	3374338	+	116	NA	promoter-TSS (NM_139554)	promoter-TSS (NM_139554)	-35	NM_168030	38421	Dm.11249	NM_168030		CG12010	Dmel\CG12010	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_11086b	chr3R	19077039	19077425	+	116	NA	promoter-TSS (NM_001170227)	promoter-TSS (NM_001170227)	-33	NM_001170227	42748	Dm.13736	NM_142877		Rad60	CG4449|Dmel\CG4449|RENi|dRad60|drad60	Rad60	protein-coding
Insv_ChIPnexus_peak_4029	chr2R	10158151	10158259	+	116	NA	promoter-TSS (NM_137104)	promoter-TSS (NM_137104)	-29	NM_137104	36588	Dm.23922	NM_137104		conv	ALS|Als|CG8561|CT24963|Dmel\CG8561|dALS|l(2)k06507b|tartan/capricious-like	convoluted	protein-coding
Insv_ChIPnexus_peak_4666a	chr2R	15029010	15029192	+	116	NA	promoter-TSS (NM_001014537)	promoter-TSS (NM_001014537)	-36	NM_001014536	37201	Dm.14700	NM_166329		ena	CG15112|Dmel\CG15112|ENA/VASP|Ena|Enb|VASP|Vasp|enb|l(2)02029	enabled	protein-coding
Insv_ChIPnexus_peak_5601	chr3L	432623	432797	+	116	NA	TTS (NM_138192)	TTS (NM_138192)	1196	NM_138192	38066	Dm.15940	NM_138192		CG13891	Dmel\CG13891	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1037c	chr2L	8300187	8301151	+	116	NA	promoter-TSS (NM_001103651)	promoter-TSS (NM_001103651)	77	NM_001103651	34132	Dm.7306	NM_057397		Btk29A	Btk|Btk29|Btk29a|C-src2|C-src4|CG18355|CG8049|CT2415|CT41718|DSrc28|DTec29|Dm SRC2|Dmel\CG8049|Dsrc28C|Dsrc29A|EC2-9|S13|SRC 29A|Src2|Src29A|Tec|Tec29|Tec29A|btk|btk29|btk29A|btk29a|c-src/fps|dsrc29A|fic|src-4|src2|src28C|src4|tec29	Btk family kinase at 29A	protein-coding
Insv_ChIPnexus_peak_12465g	chrX	513265	514363	+	116	NA	promoter-TSS (NR_123762)	promoter-TSS (NR_123762)	-58	NM_001297818	31004	Dm.6639	NM_130492		CG13366	AAD55419|Dmel\CG13366|EG:118B3.2	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_11433	chr3R	21709720	21709959	+	116	NA	5' UTR (NM_001300606, exon 2 of 8)	5' UTR (NM_001300606, exon 2 of 8)	1543	NM_170245	43128	Dm.12003	NM_143180		SppL	CG17370|CG5901|Dmel\CG17370|SPPL3|Sppl|sppL	Signal peptide peptidase-like	protein-coding
Insv_ChIPnexus_peak_12465f	chrX	513265	514363	+	116	NA	promoter-TSS (NR_123762)	promoter-TSS (NR_123762)	-58	NM_001297818	31004	Dm.6639	NM_130492		CG13366	AAD55419|Dmel\CG13366|EG:118B3.2	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1239b	chr2L	9578800	9579494	+	116	NA	TTS (NM_057760)	TTS (NM_057760)	491	NM_001298853	261620	Dm.7631	NM_164862		CG31709	BEST:LP04712|Dmel\CG31709	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_9325a	chr3R	5205036	5205618	+	116	NA	intron (NM_169274, intron 3 of 12)	intron (NM_169274, intron 3 of 12)	-4794	NM_169275	41118	Dm.8026	NM_079564		FER	CG8874|DFER|DFer|Dfer|Dfps|Dm FPS|DmHD-179|Dmel\CG8874|FPS|Fer|FpS95D|Fps85D|HD-179|dFer|dfer|dfps|dfps 85D|dfps85D|fer|fps|fps85D	FER tyrosine kinase	protein-coding
Insv_ChIPnexus_peak_5347	chr2R	20449025	20449215	+	116	NA	promoter-TSS (NM_001144286)	promoter-TSS (NM_001144286)	-10	NM_138088	37923	Dm.9370	NM_138088		CG11414	Dmel\CG11414	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_6233	chr3L	5762145	5762298	+	116	NA	promoter-TSS (NM_139728)	promoter-TSS (NM_139728)	-2	NM_001259711	38648	Dm.6825	NM_139729		scny	2331|CG5505|Dmel\CG5505|Q9VRP5|Scny|USP36|Usp36|anon-WO0118547.247|dUSP36|dUsp36|et|l(3)02331|mule|usp36	scrawny	protein-coding
Insv_ChIPnexus_peak_3207	chr2R	4554038	4554201	+	116	NA	intron (NM_001014512, intron 1 of 8)	intron (NM_001014512, intron 1 of 8)	443	NM_001014512	46068	Dm.19554	NM_143777		Acsl	7447|CG8732|Dmel\CG8732|FACS|FCS|anon-WO0172774.173|dAcsl|dFAC|l(2)05847|l(2)44DEa|l(2)7447|l(2)SH0465|l(2)SH2 0465|l(2)k05304	Acyl-CoA synthetase long-chain	protein-coding
Insv_ChIPnexus_peak_953	chr2L	7811085	7811137	+	116	NA	promoter-TSS (NM_001169434)	promoter-TSS (NM_001169434)	-327	NM_057270	34068		NM_057270		LanB1	BcDNA:LD21794|CG7123|CT22015|Dmel\CG7123|EP-600|LM-B1/beta|Lam-B1|LamB1|Lambeta|Lan B1|LanB|beta1|lamB1|laminin|mspl	LanB1	protein-coding
Insv_ChIPnexus_peak_4329	chr2R	12402482	12402647	+	116	NA	intron (NM_166178, intron 2 of 14)	intron (NM_166178, intron 2 of 14)	-1091	NM_058159	36846	Dm.14046	NM_058159		Sema2a	112/40|BcDNA:LD09561|CG4700|CT14922|D-Sema II|D-Sema-II|D-Sema2a|D-SemaII|D-semaII|Dmel\CG4700|Dsema-II|Sema-2a|SemaII|dSema-II|l(2)03021|sema 2a|sema II|sema-2a|sema-II|sema2a|semaII	Semaphorin 2a	protein-coding
Insv_ChIPnexus_peak_3494	chr2R	6746351	6746448	+	116	NA	promoter-TSS (NR_124510)	promoter-TSS (NR_124510)	-801	NR_124510	19835102		NR_124510		CR44302	Dmel\CR44302	ncRNA	ncRNA
Insv_ChIPnexus_peak_191	chr2L	1502837	1502989	+	116	NA	promoter-TSS (NM_134758)	promoter-TSS (NM_134758)	-9	NM_001272942	33332	Dm.258	NM_134758		CG7420	Dmel\CG7420	CG7420	protein-coding
Insv_ChIPnexus_peak_9318b	chr3R	5160805	5161007	+	115	NA	promoter-TSS (NM_141626)	promoter-TSS (NM_141626)	14	NM_169267	41113	Dm.7699	NM_141626		pasi2	CG8121|Dmel\CG8121|dmCG8121	pasiflora 2	protein-coding
Insv_ChIPnexus_peak_3061	chr2R	3413152	3413317	+	115	NA	promoter-TSS (NM_057955)	promoter-TSS (NM_057955)	-13	NM_057955	35686	Dm.2266	NM_057955		Orc1	CG10667|DmORC1|DmOrc1|DmOrc1p|Dmel\CG10667|ORC|ORC1|dORC1|orc1|rDmORC	Origin recognition complex subunit 1	protein-coding
