PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/Insv_ChIPnexus_q5_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Insv_ChIPnexus/Insv_ChIPnexus_q5_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Insv_ChIPnexus_peak_139a	chr2L	850942	851201	+	51	NA	promoter-TSS (NM_001169377)	promoter-TSS (NM_001169377)	0	NM_001169377	33263	Dm.4766	NM_057891		drongo	CG3365|DRONGO|Dmel\CG3365	drongo	protein-coding
Insv_ChIPnexus_peak_1874	chr2L	15039399	15039587	+	51	NA	promoter-TSS (NM_080199)	promoter-TSS (NM_080199)	5	NM_001299019	34881	Dm.2288	NM_057520		Su(H)	BG:DS00929.10|C|CBF1|CG3497|CSL|D|Dmel\CG3497|E(H)|FTZ-F2|RBJK_DROME|RBP-J kappa|RBP-J[[Kappa]]|RBP-Jkappa|SU(H)|SUH|Su(h)|SuH|Su_H|anon-WO0257455.3|br7|dRBP-JK|dRBP-J[[Kappa]]|dRBP-Jk|l(1)br7|l(2)35Bh|l(2)br7|l(2)k07904|oss|su(H)	Suppressor of Hairless	protein-coding
Insv_ChIPnexus_peak_13912b	chrX	13172747	13173026	+	51	NA	intron (NM_001272581, intron 1 of 12)	intron (NM_001272581, intron 1 of 12)	-6109	NM_167356	32278	Dm.6484	NM_132640		HDAC4	CG1770|DHDAC4|Dmel\CG1770|GC1770|HDAC|HDAC4a|dHDAC4|dmHDA405|hdac4	Histone deacetylase 4	protein-coding
Insv_ChIPnexus_peak_12767d	chrX	3182329	3183061	+	51	NA	promoter-TSS (NM_001272273)	promoter-TSS (NM_001272273)	-719	NM_001272273	31309	Dm.4817	NM_080322		dnc	CG10791|CG10792|CG10797|CG14267|CG14268|CG32498|DNC|Dmel\CG32498|EG:140G11.4|EG:96G10.7|EG:BACN05I09.3|EG:BACN5I9.2|PDE|PDE4|PDEII|fs(1)M42	dunce	protein-coding
Insv_ChIPnexus_peak_8937b	chr3R	2232463	2232672	+	51	NA	promoter-TSS (NM_001170060)	promoter-TSS (NM_001170060)	-10	NM_001275387	40793	Dm.20383	NM_141398		gpp	0732/14|BcDNA:SD05230|CG10272|CG33324|CG42803|DOT1L|Dmel\CG42803|Dmel_CG10272|Dmel_CG33324|Gpp|anon-WO0118547.319|dDOT1L|dDot1|grp|l(3)03342|l(3)S073214b|l(3)sA3484	grappa	protein-coding
Insv_ChIPnexus_peak_957b	chr2L	7827195	7827323	+	51	NA	promoter-TSS (NM_057921)	promoter-TSS (NM_057921)	-13	NM_057921	34070	Dm.6830	NM_057921		Rack1	CG7111|Dmel\CG7111|RACK1|dRack1|i173|rack1	Receptor of activated protein kinase C 1	protein-coding
Insv_ChIPnexus_peak_2338a	chr2L	19333901	19334278	+	51	NA	Intergenic	Intergenic	6722	NR_124381	19835692		NR_124381		CR45258	Dmel\CR45258	ncRNA	ncRNA
Insv_ChIPnexus_peak_9906b	chr3R	9851586	9852682	+	51	NA	promoter-TSS (NM_142068)	promoter-TSS (NM_142068)	-450	NM_142068	41704	Dm.10784	NM_142068		rdx	0869/09|BEST:GM07940|CG10235|CG12537|CG9924|D-SPOP|Dmel\CG12537|Dmel_CG9924|Dromel_CG9924_FBtr0082871_rdx_mORF|HIB|Hib|Rdx|SPOP|Spop|anon-WO0118547.577|hib|l(3)03477|l(3)2004|l(3)88Aa|l(3)A6|l(3)S086909|l(3)SG40|l(3)dsl-6|l(3)dsl6|l(3)j1D1|l(3)j4C7|mei-P19	roadkill	protein-coding
Insv_ChIPnexus_peak_13867c	chrX	12988152	12988357	+	51	NA	promoter-TSS (NM_132624)	promoter-TSS (NM_132624)	-78	NM_001298254	32258	Dm.13447	NM_132624		CG2200	Dmel\CG2200	CG2200	protein-coding
Insv_ChIPnexus_peak_1964d	chr2L	16049693	16050363	+	51	NA	promoter-TSS (NM_058160)	promoter-TSS (NM_058160)	63	NM_001299046	34947	Dm.4778	NM_058160		beat-Ia	BG:DS00913.3|Beat Ia|Beat-Ia|CCT|CG4846|CT15567|Cct|Dmel\CG4846|TRiC|beat|beat Ia|beat1a|l(2)35Ea|l(2)35Eb|l(2)br47|l(2)br48|tric	beaten path Ia	protein-coding
Insv_ChIPnexus_peak_2477b	chr2L	20302494	20303210	+	51	NA	Intergenic	Intergenic	-5553	NR_048016	12798021		NR_048016		CR43414	Dmel\CR43414|lincRNA.205	ncRNA	ncRNA
Insv_ChIPnexus_peak_8793	chr3R	1183837	1183991	+	51	NA	promoter-TSS (NM_169049)	promoter-TSS (NM_169049)	-17	NM_169049	40639	Dm.11642	NM_141272		Prosbeta7	12000|154275_at|Beta-7|CG12000|Dmel\CG12000|GC12000|Prosbeta4|Prot. beta4|anon-WO0118547.326|beta-4|beta-7|beta7	Proteasome beta7 subunit	protein-coding
Insv_ChIPnexus_peak_13059	chrX	6161689	6161918	+	51	NA	promoter-TSS (NM_001298007)	promoter-TSS (NM_001298007)	-27	NM_143705	44000		NM_143705		Spt6	CG12225|Dmel\CG12225|Dspt6|SPT6|dSpt6|dspt6|l(1)G0063|spt 6|spt6	Spt6	protein-coding
Insv_ChIPnexus_peak_6278	chr3L	5978689	5978789	+	51	NA	Intergenic	Intergenic	-1299	NR_124805	19834834		NR_124805		CR45440	Dmel\CR45440	ncRNA	ncRNA
Insv_ChIPnexus_peak_5406a	chr2R	20926467	20926745	+	51	NA	exon (NM_001144288, exon 5 of 5)	exon (NM_001144288, exon 5 of 5)	6706	NM_001144288	38003	Dm.4031	NM_138149		Nplp1	APK|CG3441|Dmel\CG3441|IPNa|IPNamide|MTY-amide|MTYa|MTYamide|NPLP-1|NPLP1|VQQ|nplp1	Neuropeptide-like precursor 1	protein-coding
Insv_ChIPnexus_peak_3943	chr2R	9627859	9627925	+	51	NA	intron (NM_001299462, intron 10 of 11)	intron (NM_001299462, intron 10 of 11)	-13577	NM_137054	36522	Dm.23919	NM_137054		CG6280	Dmel\CG6280	CG6280	protein-coding
Insv_ChIPnexus_peak_9592	chr3R	7128680	7129028	+	51	NA	intron (NR_048373, intron 1 of 4)	intron (NR_048373, intron 1 of 4)	2476	NR_048373	12797885		NR_048373		CR31386	BcDNA:RE39877|CG31386|Dmel\CR31386	ncRNA	ncRNA
Insv_ChIPnexus_peak_13597a	chrX	10635805	10636364	+	51	NA	intron (NM_001272497, intron 1 of 3)	intron (NM_001272497, intron 1 of 3)	-2451	NM_167240	43873	Dm.6459	NM_079907		ras	CG11485|CG1799|Dmel\CG1799|EP(X)1093|IMPDH|IMPdH|LD02673|LD06825|Ras|l(1)9Eb|l(1)G0002|l(1)G0056|l(1)G0098|l(1)G0127|l(1)G0238|l(1)G0351|l(1)G0380|l(1)G0388|l(1)G0391|l(1)G0436|l(1)G0482|ras-l|raspberry/impd	raspberry	protein-coding
Insv_ChIPnexus_peak_9306	chr3R	5065943	5066075	+	51	NA	promoter-TSS (NM_079562)	promoter-TSS (NM_079562)	-20	NM_169261	41095	Dm.5095	NM_079562		D1	CG9745|Dmel\CG9745|EP(3)0473|HMGI|RE69409|dD1|dHMGx	D1 chromosomal protein	protein-coding
Insv_ChIPnexus_peak_5263b	chr2R	19866205	19866440	+	51	NA	promoter-TSS (NM_057546)	promoter-TSS (NM_057546)	-2	NM_001299872	37822	Dm.760	NM_057546		Sox14	CG17263|CG3090|DSox-14|DSox14|DSox60B|Dmel\CG3090|Dsox-14|SOX14|SOX60B|SOXC|sox14	Sox box protein 14	protein-coding
Insv_ChIPnexus_peak_9807a	chr3R	9118836	9119467	+	51	NA	promoter-TSS (NM_142015)	promoter-TSS (NM_142015)	-231	NM_142015	41633	Dm.5874	NM_142015		wntD	CG8458|DWnt-8|DWnt8|Dm DWnt8|Dmel\CG8458|Wnt8|WntD|wnt8	wnt inhibitor of Dorsal	protein-coding
Insv_ChIPnexus_peak_1575	chr2L	12093688	12093849	+	51	NA	promoter-TSS (NM_135703)	promoter-TSS (NM_135703)	6	NM_135703	34630		NM_135703		Pex19	BEST:GH03076|CG5325|DmelPex19|Dmel\CG5325|PEX19|Pex-19	Peroxin 19	protein-coding
Insv_ChIPnexus_peak_13317f	chrX	8008776	8010264	+	51	NA	5' UTR (NM_080266, exon 2 of 6)	5' UTR (NM_080266, exon 2 of 6)	660	NM_001298072	53581	Dm.1723	NM_080266		Gclc	2259|CG2259|DmGCLC|DmGCS|DmGCSh|Dmel\CG2259|GCL|GCLC|GCLc|GCSh|GclC|Gcs|Gcsh|gclc	Glutamate-cysteine ligase catalytic subunit	protein-coding
Insv_ChIPnexus_peak_8396c	chr3L	22260466	22260775	+	51	NA	promoter-TSS (NM_141129)	promoter-TSS (NM_141129)	-48	NM_168949	40459	Dm.5140	NM_079489		Csp	CG6395|CSP|CSP32|Cys|D-CSP|D.M.CSP|DCSP-1|DNAJC5|DSP/DNAJC5|Dcsp|Dmel\CG6395|MAB ab49|ab49|anon-WO02059370.50|csp|csp29|csp32|l(3)03988	Cysteine string protein	protein-coding
Insv_ChIPnexus_peak_12176	chr4	678823	679020	+	51	NA	exon (NM_001014691, exon 2 of 10)	exon (NM_001014691, exon 2 of 10)	1688	NM_166784	43808	Dm.1403	NM_166780		gw	CG11484|CG31992|CG9905|Dmel\CG31992|GQ182|GW|GW182|Gw|Gw182|anon-EST:Posey205|dGW182|gw182	gawky	protein-coding
Insv_ChIPnexus_peak_7620c	chr3L	16487615	16488019	+	51	NA	intron (NM_168668, intron 2 of 5)	intron (NM_168668, intron 2 of 5)	551	NM_140642	8674108	Dm.19275	NM_140642		CG42514	AC|CG32158|CG4526|Dmel\CG42514|Dmel_CG32158	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_14044c	chrX	14913030	14913986	+	51	NA	intron (NM_001298329, intron 13 of 22)	intron (NM_001298329, intron 13 of 22)	-4961	NM_167424	32430	Dm.7134	NM_132762		be	BEST:LD10566|CG15026|CG32594|CG5530|Dmel\CG32594|E|anon-EST:CL1a5	ben	protein-coding
Insv_ChIPnexus_peak_6700	chr3L	9498821	9498976	+	51	NA	promoter-TSS (NM_140070)	promoter-TSS (NM_140070)	-470	NM_001274705	39106	Dm.6315	NM_140070		path	CG3424|Dmel\CG3424|Path|anon-WO0118547.271|anon-WO0118547.370|pth	pathetic	protein-coding
Insv_ChIPnexus_peak_4195	chr2R	11453238	11453369	+	51	NA	promoter-TSS (NM_137205)	promoter-TSS (NM_137205)	3	NM_137205	36725	Dm.4193	NM_137205		CG8195	Dmel\CG8195	CG8195	protein-coding
Insv_ChIPnexus_peak_12997e	chrX	5591662	5592361	+	51	NA	promoter-TSS (NM_132019)	promoter-TSS (NM_132019)	-579	NM_132019	31490	Dm.13429	NM_132019		CG4096	CT13580|Dmel\CG4096	CG4096	protein-coding
Insv_ChIPnexus_peak_14165a	chrX	15729394	15730115	+	51	NA	promoter-TSS (NM_001103524)	promoter-TSS (NM_001103524)	120	NR_133527	26067084		NR_133527		CR32582	BcDNA:SD27303|CG32582|Dmel\CR32582|mdcds_55373	ncRNA	ncRNA
Insv_ChIPnexus_peak_12817b	chrX	3670534	3670641	+	51	NA	promoter-TSS (NR_047749)	promoter-TSS (NR_047749)	495	NM_001144683	318206	Dm.7071	NM_130717		Tlk	BEST:GH17330|BcDNA:GH07910|CG12462|CG2829|CG32781|CG32782|CG33219|CG34412|Dmel\CG34412|Dmel_CG32781|Dmel_CG32782|EP(X)1408|EP(X)1413|EP1408|EP1413|GH17330|TLK|anon-WO03040301.114|anon-WO03040301.116|dtlk|l(1)G0054|tlk	Tousled-like kinase	protein-coding
Insv_ChIPnexus_peak_9971	chr3R	10401073	10401123	+	51	NA	TTS (NM_001275641)	TTS (NM_001275641)	511	NM_169587	41768	Dm.11489	NM_142118		CG7987	Dmel\CG7987|anon-WO0118547.245	CG7987	protein-coding
Insv_ChIPnexus_peak_3780	chr2R	8668048	8668185	+	51	NA	promoter-TSS (NM_057362)	promoter-TSS (NM_057362)	70	NM_057362	36411	Dm.4735	NM_057362		sca	AAA28880|AAF58455|CG17579|Dmel\CG17579|FBpp0086968|FBpp0086969|Sca|Sca1b|anon-EST:Liang-38|clone 38|mAb sca1	scabrous	protein-coding
Insv_ChIPnexus_peak_2849	chr2R	1904461	1904620	+	51	NA	promoter-TSS (NM_136348)	promoter-TSS (NM_136348)	-704	NM_165454	35527	Dm.3262	NM_136348		Pngl	CG7865|Dmel\CG7865|PNGase|png1	PNGase-like	protein-coding
Insv_ChIPnexus_peak_2299	chr2L	19083904	19084083	+	51	NA	promoter-TSS (NM_057258)	promoter-TSS (NM_057258)	-671	NM_057258	35184	Dm.7837	NM_057258		Lim3	CG10699|CG15174|Dmel\CG10699|Lim-3A|l(2)37Bd|l(2)Bd|lim3	Lim3	protein-coding
Insv_ChIPnexus_peak_1717c	chr2L	13395029	13395284	+	51	NA	promoter-TSS (NM_135805)	promoter-TSS (NM_135805)	-25	NM_001298967	34754	Dm.424	NM_135805		RpL24	CG9282|Dmel\CG9282|L24|RL24_DROME|Rp L24|Rpl24|anon-EST:Posey242|anon-EST:Posey37	Ribosomal protein L24	protein-coding
Insv_ChIPnexus_peak_1175a	chr2L	9150211	9150423	+	51	NA	promoter-TSS (NM_176002)	promoter-TSS (NM_176002)	-882	NM_176002	34237	Dm.6376	NM_176001		CG32982	CG18566|CG9584|CG9585|Dmel\CG32982|p78	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_11855	chr3R	26284954	26285076	+	51	NA	promoter-TSS (NM_001276180)	promoter-TSS (NM_001276180)	7	NM_001276179	43617	Dm.5535	NM_143539		CG2224	Amsh|Dmel\CG2224|Q9VA71	CG2224	protein-coding
Insv_ChIPnexus_peak_13617a	chrX	10718030	10718596	+	51	NA	promoter-TSS (NR_123861)	promoter-TSS (NR_123861)	-3	NM_001298162	32009	Dm.3773	NM_078556		Imp	CG1691|Dmel\CG1691|IGF-II|IGF2BP1|IMP|IMP-1|MRE11|ORE-9|anon-EST:fe2B3|anon-WO0140519.39|cg1691|dIMP|imp|l(1)G0072|mre11	IGF-II mRNA-binding protein	protein-coding
Insv_ChIPnexus_peak_51	chr2L	273658	273758	+	51	NA	promoter-TSS (NM_134667)	promoter-TSS (NM_134667)	7	NM_134667	33194	Dm.23178	NM_134667		mbm	CG11604|Dmel\CG11604|mus	mushroom body miniature	protein-coding
Insv_ChIPnexus_peak_8320a	chr3L	21572629	21573103	+	51	NA	Intergenic	Intergenic	-2547	NR_073966	14462904		NR_073966		CR43939	Dmel\CR43939	ncRNA	ncRNA
Insv_ChIPnexus_peak_11517	chr3R	22937961	22938028	+	51	NA	promoter-TSS (NM_001316513)	promoter-TSS (NM_001316513)	-2	NM_001316513	43265	Dm.1350	NM_143279		gb	CG6070|Dmel\CG6070|Gb|anon-WO0118547.295	genderblind	protein-coding
Insv_ChIPnexus_peak_14044b	chrX	14913030	14913986	+	51	NA	intron (NM_001298329, intron 13 of 22)	intron (NM_001298329, intron 13 of 22)	-4961	NM_167424	32430	Dm.7134	NM_132762		be	BEST:LD10566|CG15026|CG32594|CG5530|Dmel\CG32594|E|anon-EST:CL1a5	ben	protein-coding
Insv_ChIPnexus_peak_13799c	chrX	12468759	12469193	+	51	NA	intron (NM_001144720, intron 1 of 3)	intron (NM_001144720, intron 1 of 3)	-6491	NM_001272555	32202	Dm.17487	NM_132578		CG43921	43921|BcDNA:GH02424|CG11146|CG15729|CG32653|CG42251|Dmel\CG43921|Dmel_CG11146|Dmel_CG15729|Dmel_CG32653|Dmel_CG42251|lincRNA.981	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_12998b	chrX	5592487	5592827	+	51	NA	promoter-TSS (NM_001169207)	promoter-TSS (NM_001169207)	67	NM_132019	31490	Dm.13429	NM_132019		CG4096	CT13580|Dmel\CG4096	CG4096	protein-coding
Insv_ChIPnexus_peak_11153c	chr3R	19644667	19645104	+	51	NA	promoter-TSS (NM_001014646)	promoter-TSS (NM_001014646)	74	NM_001014646	50068	Dm.1302	NM_176548		CG33111	CG10193|CG11945|CG11957|Dmel\CG33111	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_526c	chr2L	4594871	4595291	+	51	NA	promoter-TSS (NM_001273111)	promoter-TSS (NM_001273111)	-27	NM_001273101	318824	Dm.20530	NM_001258946		dpy	BcDNA:SD02173|CG15637|CG31724|CG31725|CG31726|CG31727|CG31964|CG31965|CG31966|CG31967|CG31968|CG33000|CG33086|CG33196|CR33195|CT35799|DP|DPY|Dmel\CG33196|Dp|Mur24F|Q8IQ18_DROME|SP460|dp|l(2)24Fd|olv[D]	dumpy	protein-coding
Insv_ChIPnexus_peak_5451b	chr2RHet	465421	465697	+	51	NA	Intergenic	Intergenic	6193	NM_001300707	7354404	Dm.4919	NM_001144065		Yeti	41Aa|BCNT|BEST:GH01620|BcDNA:RE36623|CG40218|Dmel\CG40218|GroupI|YETI|l(2)41Aa|l(2)EMS31|l(2R)B|l(2R)EMS-31	yeti	protein-coding
Insv_ChIPnexus_peak_3044	chr2R	3350973	3351040	+	51	NA	promoter-TSS (NM_136439)	promoter-TSS (NM_136439)	-3	NM_136439	35673	Dm.8919	NM_136439		CG11127	Dmel\CG11127	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1015	chr2L	8209412	8209604	+	51	NA	TTS (NM_057407)	TTS (NM_057407)	1614	NM_164799	34119	Dm.3713	NM_057407		Su(var)205	CBX5|CG8409|DmHP-1|DmHP1|Dmel\CG8409|E(var)29|E(var)29A|FBgn0003607|HP-1|HP1|HP1-VS|HP1A|HP1a|HP1alpha|Hp1|Hp1a|SU(VAR)205|Su(Var)2-5|Su(Var)205|Su(var)|Su(var)2-05|Su(var)2-5|Su(var)2-501|Su(var)29A|Su(var)[205]|Su-var(2)5|Su[Var]205|Su[var]205|Suvar(2)5|Suvar2-5|dHP-1a|dHP1|hp1|hp1a|su(var)205	Suppressor of variegation 205	protein-coding
Insv_ChIPnexus_peak_4805a	chr2R	16161932	16162169	+	51	NA	promoter-TSS (NM_137622)	promoter-TSS (NM_137622)	-46	NM_137621	37294	Dm.11252	NM_137621		CG10444	Dmel\CG10444|dSLC5A3	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_8327a	chr3L	21619332	21619466	+	51	NA	promoter-TSS (NM_141083)	promoter-TSS (NM_141083)	33	NM_141083	40402	Dm.1043	NM_141083		CG11306	Alg11|Dmel\CG11306|dAlg11	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_6860	chr3L	11091687	11091747	+	51	NA	promoter-TSS (NM_140177)	promoter-TSS (NM_140177)	-12	NM_001274770	39244	Dm.11576	NM_140178		APP-BP1	APPBP1|CG7828|Dmel\CG7828|anon-WO0140519.225|dAPP-BP1|dAPPBP1	beta-Amyloid precursor protein binding protein 1	protein-coding
Insv_ChIPnexus_peak_300b	chr2L	2770059	2770236	+	51	NA	promoter-TSS (NM_134867)	promoter-TSS (NM_134867)	12	NM_134867	33471	Dm.5767	NM_134867		CG2862	Dmel\CG2862	CG2862	protein-coding
Insv_ChIPnexus_peak_9787	chr3R	8858144	8858326	+	51	NA	promoter-TSS (NM_079613)	promoter-TSS (NM_079613)	-15	NM_079613	41605	Dm.2436	NM_079613		ry	CG7642|Dmel\CG7642|Ry|XDH|XOR|Xdh|Xdh/ry|xdh	rosy	protein-coding
Insv_ChIPnexus_peak_39	chr2L	223092	223175	+	51	NA	promoter-TSS (NR_073675)	promoter-TSS (NR_073675)	-386	NR_073675	14462647		NR_073675		CR44222	Dmel\CR44222	ncRNA	ncRNA
Insv_ChIPnexus_peak_4482	chr2R	13435836	13436224	+	51	NA	5' UTR (NM_001103889, exon 1 of 4)	5' UTR (NM_001103889, exon 1 of 4)	233	NM_079051	36986		NM_079051		MESR4	CG4903|Dmel\CG4903|EP(2)0988|EP0386|EP0988|EP988|MSR4|Mesr4	Misexpression suppressor of ras 4	protein-coding
Insv_ChIPnexus_peak_11654	chr3R	24715211	24715373	+	51	NA	intron (NM_001014682, intron 1 of 12)	intron (NM_001014682, intron 1 of 12)	549	NM_001043299	43415	Dm.6767	NM_176581		Doa	0844/02|CG1658|CG31049|CG33204|CG33553|CG42320|DOA|DOA/CLK2|Dmel\CG42320|Dmel_CG33204|Dmel_CG33553|Msu|doa|l(3)01705|l(3)S084402|l(3)s2784	Darkener of apricot	protein-coding
Insv_ChIPnexus_peak_1072	chr2L	8438222	8438317	+	51	NA	promoter-TSS (NM_135384)	promoter-TSS (NM_135384)	-5	NM_001032059	3772069	Dm.3099	NM_001032059		mus201	55A11T|CG10890|CG32956|DmXPG|Dmel\CG10890|ESTS:55A11T|XPG|XPG[DM]|XPG[Dm]|mus(2)201|mus-201|rad202|xpg/mus201	mutagen-sensitive 201	protein-coding
Insv_ChIPnexus_peak_7553a	chr3L	16106862	16107056	+	51	NA	promoter-TSS (NM_001300148)	promoter-TSS (NM_001300148)	69	NM_168651	39765	Dm.7812	NM_079378		Taf4	CG5444|Dmel\CG5444|SR3-3|SY3-2 TAF110|TAF|TAF110|TAF4|TAFII110|TAF[II]110|TAF[[II]]|TAF[[II]]110|TFIID|TFIID 110|Taf110|Taf[[II]]110|d110|dTAF4|dTAFII110|dTAF[[II]]110|dmTAF4|l(3)72Dj|p110|taf110	TBP-associated factor 4	protein-coding
Insv_ChIPnexus_peak_8290a	chr3L	21453302	21453439	+	51	NA	Intergenic	Intergenic	14436	NM_168905	36173	Dm.562	NM_168905		Syx7	Aval|Avl|CG5081|Dm Syx7|DmSyx7|Dmel\CG5081|FCP-C|SYX7|Syx|avl|braided|dSyn7|syx7|syx7/avl	Syntaxin 7	protein-coding
Insv_ChIPnexus_peak_4358	chr2R	12619650	12619730	+	51	NA	promoter-TSS (NM_001103872)	promoter-TSS (NM_001103872)	731	NM_166188	246627	Dm.24533	NM_166188		CG30463	CG15713|CG8456|CG8463|Dmel\CG30463|dppGalNAcT9	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_4935a	chr2R	17183497	17183615	+	51	NA	promoter-TSS (NM_137729)	promoter-TSS (NM_137729)	399	NM_001144252	37433	Dm.30882	NM_137730		CG42672	CG10074|CG15665|CG30386|CG30387|Dmel\CG42672|Dmel_CG30386|Dmel_CG30387	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1964c	chr2L	16049693	16050363	+	51	NA	promoter-TSS (NM_058160)	promoter-TSS (NM_058160)	63	NM_001299046	34947	Dm.4778	NM_058160		beat-Ia	BG:DS00913.3|Beat Ia|Beat-Ia|CCT|CG4846|CT15567|Cct|Dmel\CG4846|TRiC|beat|beat Ia|beat1a|l(2)35Ea|l(2)35Eb|l(2)br47|l(2)br48|tric	beaten path Ia	protein-coding
Insv_ChIPnexus_peak_873b	chr2L	7138464	7138914	+	51	NA	intron (NM_001103637, intron 1 of 5)	intron (NM_001103637, intron 1 of 5)	-3615	NR_124128	19836012		NR_124128		CR44612	Dmel\CR44612	ncRNA	ncRNA
Insv_ChIPnexus_peak_1077b	chr2L	8478104	8478253	+	51	NA	promoter-TSS (NM_001201800)	promoter-TSS (NM_001201800)	-527	NM_001201800	34179	Dm.357	NM_001201800		d	29C3-D1|29CD|AAF52683|CG10595|CG13087|CG31610|CG42840|D|DmMyo20|Dmel\CG42840|Dmel_CG10595|Dmel_CG13087|Ds|Myo29D|Myo3A|anon-EST:Liang-1.78|clone 1.78|l(2)c00146	dachs	protein-coding
Insv_ChIPnexus_peak_11547	chr3R	23109463	23109512	+	51	NA	promoter-TSS (NM_143298)	promoter-TSS (NM_143298)	-15	NM_143298	43292	Dm.3369	NM_143298		CG3368	Dmel\CG3368|SD09067p	CG3368	protein-coding
Insv_ChIPnexus_peak_4332a	chr2R	12417021	12417209	+	51	NA	exon (NM_134303, exon 9 of 15)	exon (NM_134303, exon 9 of 15)	-5333	NM_137290	36847	Dm.7826	NM_137290		loopin-1	CG4750|Dmel\CG4750|S-LAP 6|anon-WO0140519.81|kl3 lp-1|kl3lp1|loopin	loopin-1	protein-coding
Insv_ChIPnexus_peak_11518	chr3R	22938217	22938309	+	51	NA	promoter-TSS (NM_001316513)	promoter-TSS (NM_001316513)	-25	NM_143280	43266		NM_143280		CG5815	BcDNA:GH07089|BcDNA:GH07346|Dmel\CG5815|Spt2	CG5815	protein-coding
Insv_ChIPnexus_peak_2298a	chr2L	19082870	19083738	+	51	NA	promoter-TSS (NM_057258)	promoter-TSS (NM_057258)	18	NM_057258	35184	Dm.7837	NM_057258		Lim3	CG10699|CG15174|Dmel\CG10699|Lim-3A|l(2)37Bd|l(2)Bd|lim3	Lim3	protein-coding
Insv_ChIPnexus_peak_9402	chr3R	5694927	5695076	+	51	NA	Intergenic	Intergenic	-1159	NM_141702	41215	Dm.4348	NM_141702		Teh1	CG12806|Dmel\CG12806|TEH1	tipE homolog 1	protein-coding
Insv_ChIPnexus_peak_6657	chr3L	9360424	9360583	+	51	NA	promoter-TSS (NM_140046)	promoter-TSS (NM_140046)	26	NM_001274696	39069	Dm.905	NM_140046		CG4452	Dmel\CG4452|anon-WO0172774.118|cg4452	CG4452	protein-coding
Insv_ChIPnexus_peak_6075a	chr3L	4003365	4003542	+	51	NA	promoter-TSS (NM_139589)	promoter-TSS (NM_139589)	-21	NM_001259679	38470	Dm.15732	NM_139589		CG14985	Dmel\CG14985	uncharacterized protein	protein-coding
Insv_ChIPnexus_peak_1078b	chr2L	8478498	8478778	+	51	NA	promoter-TSS (NM_001201800)	promoter-TSS (NM_001201800)	-67	NM_001201800	34179	Dm.357	NM_001201800		d	29C3-D1|29CD|AAF52683|CG10595|CG13087|CG31610|CG42840|D|DmMyo20|Dmel\CG42840|Dmel_CG10595|Dmel_CG13087|Ds|Myo29D|Myo3A|anon-EST:Liang-1.78|clone 1.78|l(2)c00146	dachs	protein-coding
Insv_ChIPnexus_peak_13931	chrX	13281376	13281482	+	51	NA	promoter-TSS (NM_001038752)	promoter-TSS (NM_001038752)	21	NM_001038752	32295	Dm.3461	NM_132654		Yippee	CG1989|Dmel\CG1989	yippee	protein-coding
Insv_ChIPnexus_peak_13691b	chrX	11348376	11348474	+	51	NA	promoter-TSS (NM_001169251)	promoter-TSS (NM_001169251)	-6	NM_001169251	32088	Dm.3712	NM_132488		Evi5	BcDNA:GH08923|BcDNA:LD11130|CG11727|Dmel\CG11727|MRE21	Ecotropic viral integration site 5	protein-coding
Insv_ChIPnexus_peak_3541c	chr2R	7176669	7177378	+	51	NA	TTS (NM_136822)	TTS (NM_136822)	254	NM_136821	36201	Dm.4635	NM_136821		Fbl6	CG13213|Dmel\CG13213|FBXL6|fbl6	F-box and leucine-rich repeat protein 6	protein-coding
Insv_ChIPnexus_peak_14531a	chrX	18551161	18551370	+	51	NA	promoter-TSS (NM_133089)	promoter-TSS (NM_133089)	2	NM_167627	32854	Dm.11562	NM_133089		CG6659	Dmel\CG6659	CG6659	protein-coding
Insv_ChIPnexus_peak_3623	chr2R	7552724	7552967	+	51	NA	promoter-TSS (NM_136849)	promoter-TSS (NM_136849)	-428	NM_136849	36248	Dm.6727	NM_136849		Tret1-1	CG30035|CG7797|CG7801|DmTret1-1|Dmel\CG30035|Tre T1	Trehalose transporter 1-1	protein-coding
